TABELA,FILIAL,DESC FILIAL,DT EMISSAO,GRUPO DE PRODUTO,COD PRODUTO,DESC PRODUTO,QTDE,VLR UNIT.,R$ TOTAL,NATUREZA,NATUREZA DESCR.,DESC NATUREZA,TES,CFOP,C.C,DESC C.C,CLASSE_VALOR,DESC CLASSE VALOR,DOC,FORNECEDOR,DESC FORNECEDOR
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-07-16 00:00:00,PECAS,020604185,FAROL FKY0527W 12/24V BRIWAX,1,61.372101,61.372101,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101143,CB-16 TGM,TROCA0N46,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-07-14 00:00:00,PECAS,020604185,FAROL FKY0527W 12/24V BRIWAX,1,61.372101,61.372101,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101144,CB-17 TGM,TROCA0N2C,"",GABRIEL.ANDRADE
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-07-24 00:00:00,PECAS,020604185,FAROL FKY0527W 12/24V BRIWAX,1,61.372101,61.372101,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101145,CB-18 TGM,TROCA0NBD,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-07-15 00:00:00,PECAS,020604185,FAROL FKY0527W 12/24V BRIWAX,1,61.372101,61.372101,2050001,MANUTENCAO DE EQUIPAMENTOS,2-DESPESA,"","",302002,MANUTENCAO,101164,CB-26,TROCA0N3M,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-07-03 00:00:00,PECAS,020604185,FAROL FKY0527W 12/24V BRIWAX,1,61.372101,61.372101,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101165,CB-27,TROCA0MWW,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-07-18 00:00:00,PECAS,020604185,FAROL FKY0527W 12/24V BRIWAX,1,61.372101,61.372101,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101165,CB-27,TROCA0N63,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-01-17 00:00:00,PECAS,020606076,BUCHA FACCHINI 0313473301,1,61.341,61.341,2050001,MANUTENCAO DE EQUIPAMENTOS,2-DESPESA,"","",302002,MANUTENCAO,101143,CB-16 TGM,TROCA0KH4,"",ALVARO.ISAQUE
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-01-09 00:00:00,USO/ CONSUMO,040800359,ADESIVO ANAEROBICO LOCTITE 10G,1,61.2945,61.2945,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101002,BM-02,TROCA0KDN,"",ALVARO.ISAQUE
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-04-15 00:00:00,USO/ CONSUMO,040800359,ADESIVO ANAEROBICO LOCTITE 10G,1,61.2945,61.2945,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101124,BM-03,TROCA0LPC,"",LUIZ.SANTOS
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-06-18 00:00:00,PECAS,020603883,ARRUELA CAT 2S5658,6,10.1674665,61.004799,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101101,TE-05,TROCA0MOF,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-06-30 00:00:00,ELETRICO,070600192,BARRA ROSCADA 1'' X 1000,1,61.001667,61.001667,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101001,BM-01,TROCA0MUX,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-01-22 00:00:00,ELETRICO,070600436,REFLETOR LED 100W IP66,1,60.950286,60.950286,2050002,MANUT. EDIFICACOES/INSTALACOES,2-DESPESA,"","",302002,MANUTENCAO,101168,BM-04,TROCA0KJL,"",ALVARO.ISAQUE
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-10-15 00:00:00,OLEO DIESEL,010800001,DIESEL S 10 ADITIVADO,10.8,5.636888148148148,60.878392,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,101037,CC-01,TROCA0ODZ,"",STHEFANNE.CIQUEIRA
SD3 - BAIXA ALMOXARIFADO,020202,MSE - FILIAL BARRO ALTO,2025-10-14 00:00:00,OLEO DIESEL,010800001,DIESEL S 10 ADITIVADO,10.8,5.632209351851851,60.827861,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,101037,CC-01,TROCAIGVN,"",STHEFANNE.CIQUEIRA
SD1 - ENTRADAS,100106,STP LOG - FILIAL BARRO ALTO 2,2025-03-21 00:00:00,PECAS,040201890,RETENTOR CAT 033-6027,1,60.8,60.8,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,212 - USO CONS. C/ ICMS + SEM DIFAL - CUSTOS,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107045,MN-01,000760395,34151100,SOTREQ S/A
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-11-06 00:00:00,MATERIAL DE DESGASTE,090600017,"DISCO FLAP 7"" GRAO 40",4,15.191714,60.766856,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101010,CB-01,TROCA0ORZ,"",VANESSA.ALVES
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-05-22 00:00:00,PECAS,020608573,"P SEXT RP M16-2,00 X 90MA ACO",10,6.075,60.75,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,003 - INSUMO INTERMEDIARIO - C/ICMS,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101001,BM-01,000036805,04902868,MIRANDA FERRAGENS LTDA
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-06-24 00:00:00,PECAS,040201839,PARAF. MERCEDES N000000005723,4,15.185,60.74,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107011,CB-13,191024U06,"",BRAIANN.ARAGAO
SD1 - ENTRADAS,100106,STP LOG - FILIAL BARRO ALTO 2,2025-10-23 00:00:00,PECAS,040201293,PARAFUSO DE CAPA A0009975334,1,60.72,60.72,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,213 - USO CONS. C/ ICMS + DIF.AL. - CUSTO,2556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107019,CB-21,000430953,63411623,MARDISA VEICULOS SA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-03-20 00:00:00,FILTROS,020800134,FILTRO OLEO,1,60.71,60.71,2040006,CONS. DE VEICULOS LEVES-C/ RET,2-DESPESA,013 - USO CONSUMO C/ ICMS + DIF.AL.,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,302002,MANUTENCAO,102052,VL-28,000247738,00369925,AUTOESTE AUTOMOVEIS LTDA
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-03-15 00:00:00,ELETRICO,070601229,TOMADA INDUSTRIAL  2P+T 16A 6H,2,30.325266,60.650532,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101183,TC-01-UCM - TC DO EMPILHAMENTO,TROCA0L9A,"",ALVARO.ISAQUE
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-06-05 00:00:00,USO/ CONSUMO,040800101,"ABRACADEIRA NYLON 7,0X370MM",2,30.3221425,60.644285,2020007,MATERIAL DE CONSUMO E LIMPEZA,2-DESPESA,"","",302002,MANUTENCAO,101001,BM-01,TROCA0MHS,"",BRAIANN.ARAGAO
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-01-20 00:00:00,PECAS,020609802,ANEL CAT 0336028,2,30.14,60.28,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,003 - INSUMO INTERMEDIARIO - C/ICMS,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101001,BM-01,000751531,34151100,SOTREQ S/A
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-02-04 00:00:00,PECAS,020602918,MANGUEIRA HDI 4AGR2 1/4,1.18,51,60.18,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101155,TE-06,000010138,10218536,LUCAS COMPONENTES HIDRAULICOS EIRELI
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-02-24 00:00:00,PECAS,020609900,ADAPTADOR CAT 505-4041,0,Infinity,60.11,2030012,FRETES E CARRETOS,2-DESPESA,300 - FRETE SOBRE COMPRA AVULSO,1352  - AQUISICAO DE SERVICO DE TRANSPORTE  ESTAB. INDUSTRIAL,302002,MANUTENCAO,101078,PC-01,000029548,39642242,PARCEIRO TRANSPORTES LTDA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-02-24 00:00:00,PECAS,020609901,ADAPTADOR CAT 505-4042,0,Infinity,60.11,2030012,FRETES E CARRETOS,2-DESPESA,300 - FRETE SOBRE COMPRA AVULSO,1352  - AQUISICAO DE SERVICO DE TRANSPORTE  ESTAB. INDUSTRIAL,302002,MANUTENCAO,101078,PC-01,000029548,39642242,PARCEIRO TRANSPORTES LTDA
SD3 - BAIXA ALMOXARIFADO,020202,MSE - FILIAL BARRO ALTO,2025-11-10 00:00:00,FERRAMENTAS MANUAIS,090201024,CONTADOR MANUAL 4 DIGITOS,1,60.052,60.052,2030011,FERRAMENTAS E UTENSILIOS,2-DESPESA,"","",302002,MANUTENCAO,101171,PC-10,TROCAII1H,"",VANESSA.ALVES
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-06-11 00:00:00,PECAS,020601105,FF.P/ GRAXA 1/8 NPTF X 1/4 PR,3,20,60,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101124,BM-03,000010446,10218536,LUCAS COMPONENTES HIDRAULICOS EIRELI
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-07-25 00:00:00,PECAS,020601105,FF.P/ GRAXA 1/8 NPTF X 1/4 PR,3,20,60,2050001,MANUTENCAO DE EQUIPAMENTOS,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101168,BM-04,000010599,10218536,LUCAS COMPONENTES HIDRAULICOS EIRELI
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-07-25 00:00:00,PECAS,020602929,FGR 7/16 JIC X 1/4 PR,3,20,60,2050001,MANUTENCAO DE EQUIPAMENTOS,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101168,BM-04,000010599,10218536,LUCAS COMPONENTES HIDRAULICOS EIRELI
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-01-02 00:00:00,PECAS,020603448,CAPA PRENSADA 1 4 TRAMAS,2,30,60,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101130,EH-12 - TGM,000010052,10218536,LUCAS COMPONENTES HIDRAULICOS EIRELI
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-08-04 00:00:00,PECAS,020607631,RETENTOR,1,60,60,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101001,BM-01,000028280,04338312,ARAUJO E NOGUEIRA MAGALHAES LTDA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-10-22 00:00:00,PECAS,020607631,RETENTOR,3,20,60,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101001,BM-01,000028852,04338312,ARAUJO E NOGUEIRA MAGALHAES LTDA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-07-21 00:00:00,PECAS,020608625,ENGRAXADEIRA RETA,10,6,60,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101001,BM-01,000010580,10218536,LUCAS COMPONENTES HIDRAULICOS EIRELI
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-02-10 00:00:00,PECAS,020609235,EMENDA 6,6,10,60,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101005,CB-02,000002210,51945211,AUTO PECAS POLLY LTDA
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-05-14 00:00:00,FILTROS,020800005,FILTRO KOMATSU 6736-51-5142,1,60,60,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101089,TE-02,TROCA0M3Q,"",LUIZ.SANTOS
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-10-16 00:00:00,LIMPEZA/ CONSERVACAO,030200034,ADITIVO,1,60,60,2040006,CONS. DE VEICULOS LEVES-C/ RET,2-DESPESA,015 - USO CONSUMO S/ ICMS,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,302002,MANUTENCAO,102016,SANTA FE NWM-1919,000004029,35358246,REVISA CENTRO AUTOMOTIVO LTDA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-09-04 00:00:00,PECAS,030400140,FILTRO OLEO LUBRIFICANTE,1,60,60,2040006,CONS. DE VEICULOS LEVES-C/ RET,2-DESPESA,015 - USO CONSUMO S/ ICMS,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,302002,MANUTENCAO,102037,VL-23 TORO RCA-2C95,000003984,35358246,REVISA CENTRO AUTOMOTIVO LTDA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-01-16 00:00:00,PECAS,030400148,BUCHA ESTABILIZADORA,2,30,60,2040006,CONS. DE VEICULOS LEVES-C/ RET,2-DESPESA,015 - USO CONSUMO S/ ICMS,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,302002,MANUTENCAO,102038,VL-24 GOL RBY-4J66,000003688,35358246,REVISA CENTRO AUTOMOTIVO LTDA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-05-21 00:00:00,PECAS,030400230,PARAFUSO REG CAMBAGEM,1,60,60,2040006,CONS. DE VEICULOS LEVES-C/ RET,2-DESPESA,015 - USO CONSUMO S/ ICMS,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,302002,MANUTENCAO,102019,VL-12 HILUX QTR-7839,000003861,35358246,REVISA CENTRO AUTOMOTIVO LTDA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-06-03 00:00:00,MATERIAL ELETRICO,030600041,ESPAGUETE,10,6,60,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101001,BM-01,000002376,38714773,AUTO ELETRICA DO MAICON EIRELI
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-04-02 00:00:00,SERVICOS PESSOA JURIDICA,120200042,SERVICO DE RECARGA DE EXTINTOR,1,60,60,2030009,EPI/ EPC,2-DESPESA,034 - SERVICOS TOMADOS,1933  - Aquisi‡Æo de servi‡o tributado pelo ISSQN,302002,MANUTENCAO,101094,TI-02,000015098,12144935,MEGA - COMERCIO E SERVICOS LTDA
SD1 - ENTRADAS,020202,MSE - FILIAL BARRO ALTO,2025-05-02 00:00:00,MATERIAL DE DESGASTE,020400842,CJ DE 20 ANEIS,4,15,60,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101168,BM-04,000010342,10218536,LUCAS COMPONENTES HIDRAULICOS EIRELI
SD1 - ENTRADAS,020202,MSE - FILIAL BARRO ALTO,2025-07-23 00:00:00,PECAS,020602218,FGC 90 1.3/16 UNF-12FFP SPX,1,60,60,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101100,TP-01,000010596,10218536,LUCAS COMPONENTES HIDRAULICOS EIRELI
SD1 - ENTRADAS,020202,MSE - FILIAL BARRO ALTO,2025-09-09 00:00:00,PECAS,020602257,CAPA 3/4 PR 2 TRAMAS,2,30,60,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101134,PC-04 - TGM,000010702,10218536,LUCAS COMPONENTES HIDRAULICOS EIRELI
SD1 - ENTRADAS,020202,MSE - FILIAL BARRO ALTO,2025-09-18 00:00:00,PECAS,020603445,FG90 3/8 BSP BOL X 3/8/CP2-6,2,30,60,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101168,BM-04,000010727,10218536,LUCAS COMPONENTES HIDRAULICOS EIRELI
SD1 - ENTRADAS,020202,MSE - FILIAL BARRO ALTO,2025-07-23 00:00:00,PECAS,020604495,CAPA 3/4 PR 4 TRAMAS (RAIADA),2,30,60,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101100,TP-01,000010596,10218536,LUCAS COMPONENTES HIDRAULICOS EIRELI
SD1 - ENTRADAS,020202,MSE - FILIAL BARRO ALTO,2025-04-01 00:00:00,PECAS,020605726,BUCHA H312,1,60,60,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,015 - USO CONSUMO S/ ICMS,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,302002,MANUTENCAO,101188,ORE SORTER 01,000027456,04338312,ARAUJO E NOGUEIRA MAGALHAES LTDA
SD1 - ENTRADAS,100106,STP LOG - FILIAL BARRO ALTO 2,2025-04-04 00:00:00,PECAS,040201917,MOLA CAT 536-2660,0,Infinity,59.98,2030007,FRETES E CARRETOS,2-DESPESA,128 - FRETE SOBRE COMPRA DE PECA MANUT C PIS COFINS,1351  - AQUISICAO  SERVI. TRANSP EXECUCAO SERV. MESMA  NATUREZA,104002,MANUTENCAO OFF ROAD BARRO ALTO,107043,EH-16,000030815,39642242,PARCEIROS TRANSPORTES LTDA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-10-02 00:00:00,PECAS,020610344,VALVULA ESFERA,1,59.95,59.95,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,165 - INSUMO INTRMEDIARIO RBC S/EST,2101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101159,CA-03,000247002,57029431,ATLAS COPCO BRASIL LTDA
SD1 - ENTRADAS,020202,MSE - FILIAL BARRO ALTO,2025-05-09 00:00:00,PECAS,020609340,TUBO CAT 450-5465,0,Infinity,59.91,2030012,FRETES E CARRETOS,2-DESPESA,110 - FRETE SOBRE COMPRA,1352  - AQUISICAO DE SERVICO DE TRANSPORTE  ESTAB. INDUSTRIAL,302002,MANUTENCAO,101079,PC-02,000031816,39642242,PARCEIRO TRANSPORTES LTDA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-04-03 00:00:00,PECAS,020610027,ESPACADOR 5S7001,5,11.968,59.84,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,003 - INSUMO INTERMEDIARIO - C/ICMS,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101137,PC-09 - TGM,000762226,34151100,SOTREQ S/A
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-03-26 00:00:00,PECAS,020600085,FILTRO MANN PU 1046X,1,59.52,59.52,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101141,CP-03 TGM,TROCA0LEB,"",LUIZ.SANTOS
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-07-03 00:00:00,ELETRICO,070600192,BARRA ROSCADA 1'' X 1000,1,59.500833,59.500833,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101001,BM-01,TROCA0MWV,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-07-24 00:00:00,ELETRICO,070600192,BARRA ROSCADA 1'' X 1000,1,59.500833,59.500833,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101086,PV-01,TROCA0N98,"",BRAIANN.ARAGAO
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-02-25 00:00:00,PECAS,020608101,FGR METRICA CON 24° M18 X 1.5,2,29.75,59.5,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101168,BM-04,000010204,10218536,LUCAS COMPONENTES HIDRAULICOS EIRELI
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-03-01 00:00:00,PECAS,020608101,FGR METRICA CON 24° M18 X 1.5,2,29.75,59.5,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101168,BM-04,000010214,10218536,LUCAS COMPONENTES HIDRAULICOS EIRELI
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-01-03 00:00:00,HIDRAULICO,180700066,MANGUEIRA HIDR 12AGR1 3/4,0.6,99,59.4,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,015 - USO CONSUMO S/ ICMS,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,302002,MANUTENCAO,101136,PC-08 - TGM,000010062,10218536,LUCAS COMPONENTES HIDRAULICOS EIRELI
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-03-07 00:00:00,MATERIAL ELETRICO,020900024,LAMPADA H3 70W 24V OSRAM,3,19.799609666666665,59.398829,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101135,PC-05 - TGM,TROCA0L5H,"",LUIZ.SANTOS
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-04-30 00:00:00,OLEO DE MOTOR,010700017,OLEO 15W40 API CI4,3.38,17.568900000000003,59.382882,"",,4-INDEFINIDO,"","",302002,MANUTENCAO,101010,CB-01,TROCA0M3J,"",GABRIEL.ANDRADE
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-04-17 00:00:00,PECAS,020604519,MANGUEIRA 1/2100 6AT,1,59.36,59.36,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,003 - INSUMO INTERMEDIARIO - C/ICMS,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101154,GE-08,000075037,01475599,DCCO SOLUCOES EM ENERGIA E EQUIPAMENTOS LTDA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-01-03 00:00:00,PECAS,020600843,ANEL CAT 2K8257.000,1,59.28,59.28,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,003 - INSUMO INTERMEDIARIO - C/ICMS,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101136,PC-08 - TGM,000749655,34151100,SOTREQ S/A
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-07-04 00:00:00,PECAS,020608064,VALVULA CARBENCO 0008691319,1,59.018,59.018,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101107,CB-12,TROCA0MXC,"",GABRIEL.ANDRADE
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-09-01 00:00:00,PECAS,020608064,VALVULA CARBENCO 0008691319,1,59.018,59.018,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101108,CB-13,TROCA0NSC,"",BRAIANN.ARAGAO
